id,category,query1,query2,label
5285,感冒,感冒期间能怀孕吗请问？,感冒期间能不能怀孕请问？,1.0
5286,感冒,感冒期间能怀孕吗请问？,感冒期间可以怀孕吗请问？,1.0
5287,感冒,感冒期间能怀孕吗请问？,感冒期间怀孕对胎儿有影响吗请问？,0.0
5288,感冒,感冒期间能怀孕吗请问？,怀孕感冒了吃什么药,0.0
5289,感冒,感冒期间能怀孕吗请问？,感冒期间可以锻炼身体吗,0.0
5290,感冒,怀孕16周多感冒了怎么办。。,怀孕16周多感冒了有什么办法吗,1.0
5291,感冒,怀孕16周多感冒了怎么办。。,怀孕16周多感冒了能吃药吗,1.0
5292,感冒,怀孕16周多感冒了怎么办。。,怀孕16周多感冒了能打点滴吗,0.0
5293,感冒,怀孕16周多感冒了怎么办。。,怀孕16周多感冒了吃药对胎儿有影响吗,0.0
5294,感冒,怀孕16周多感冒了怎么办。。,怀孕16周多感冒了多喝红糖水不吃药可以吗,0.0
5295,感冒,孕妇感冒，咽喉肿痛，能按哪些穴位,孕妇感冒，咽喉肿痛，不能按那些穴位,1.0
5296,感冒,孕妇感冒，咽喉肿痛，能按哪些穴位,孕妇感冒，咽喉肿痛，可以按那些穴位,1.0
5297,感冒,孕妇感冒，咽喉肿痛，能按哪些穴位,孕妇感冒，咽喉肿痛，可以用药吗,0.0
5298,感冒,孕妇感冒，咽喉肿痛，能按哪些穴位,孕妇感冒，咽喉肿痛，可以喝消炎药吗,0.0
5299,感冒,孕妇感冒，咽喉肿痛，能按哪些穴位,孕妇感冒，咽喉肿痛，能喝冰糖雪梨水吗,0.0
5300,感冒,感冒了鼻子不通气怎么办,感冒了鼻子不通气有啥办法,1.0
5301,感冒,感冒了鼻子不通气怎么办,感冒了鼻子不通气怎么治,1.0
5302,感冒,感冒了鼻子不通气怎么办,鼻子不通气可以吃连花清瘟胶囊吗,0.0
5303,感冒,感冒了鼻子不通气怎么办,感冒了鼻子不通气喝葱姜水可以吗,0.0
5304,感冒,感冒了鼻子不通气怎么办,感冒了鼻子不通气用吃消炎药吗,0.0
5305,感冒,怀孕40周，感冒怎么办？,怀孕40周，感冒怎样治？,1.0
5306,感冒,怀孕40周，感冒怎么办？,怀孕40周，感冒能用药吗？,1.0
5307,感冒,怀孕40周，感冒怎么办？,怀孕40周咳嗽可以吃抗生素吗？,0.0
5308,感冒,怀孕40周，感冒怎么办？,怀孕40周可以做哪些运动,0.0
5309,感冒,怀孕40周，感冒怎么办？,怀孕40周还用补充营养吗,0.0
5310,感冒,感冒了还能给孩子喂奶吗???,哺乳妈妈感冒了能喂孩子吗?,1.0
5311,感冒,感冒了还能给孩子喂奶吗???,感冒了可以给宝宝喂奶吗？,1.0
5312,感冒,感冒了还能给孩子喂奶吗???,孩子感冒了可以喝加热过的牛奶吗？,0.0
5313,感冒,感冒了还能给孩子喂奶吗???,小孩子感冒了可以吃蛋糕吗?,0.0
5314,感冒,感冒了还能给孩子喂奶吗???,宝宝感冒了可以喝冰糖水吗？,0.0
5315,感冒,宝宝流鼻涕鼻子不通怎么办,宝宝流鼻涕鼻子不通怎么处理？,1.0
5316,感冒,宝宝流鼻涕鼻子不通怎么办,宝宝感冒了，流鼻涕鼻子不通，怎么办？,1.0
5317,感冒,宝宝流鼻涕鼻子不通怎么办,鼻子不通对宝宝有影响吗？,0.0
5318,感冒,宝宝流鼻涕鼻子不通怎么办,鼻子不透气，可以吃小儿氨酚黄纳敏吗？,0.0
5319,感冒,宝宝流鼻涕鼻子不通怎么办,宝宝感冒发烧咳嗽，鼻子出血是怎么回事？,0.0
5320,感冒,宝宝流鼻涕鼻子不通怎么办,宝宝流鼻涕鼻子不通该咋办,1.0
5321,感冒,宝宝流鼻涕鼻子不通怎么办,宝宝流鼻涕鼻子不通有什么小妙招,1.0
5322,感冒,宝宝流鼻涕鼻子不通怎么办,宝宝流鼻涕鼻子不通是感冒了吗,0.0
5323,感冒,宝宝流鼻涕鼻子不通怎么办,宝宝流鼻涕鼻子不通需要吃什么药,0.0
5324,感冒,宝宝流鼻涕鼻子不通怎么办,宝宝流鼻涕鼻子不通用不用吃药,0.0
5325,感冒,转移因子胶囊和口服液哪个效果好,转移因子胶囊和口服液哪个疗效更好一些?,1.0
5326,感冒,转移因子胶囊和口服液哪个效果好,转移因子是口服液的好还是胶囊的好？,1.0
5327,感冒,转移因子胶囊和口服液哪个效果好,转移因子胶囊有什么副作用?,0.0
5328,感冒,转移因子胶囊和口服液哪个效果好,那个厂家的转移因子口服液好？,0.0
5329,感冒,转移因子胶囊和口服液哪个效果好,转移因子口服液什么时间喝好？,0.0
5330,感冒,转移因子胶囊和口服液哪个效果好,转移因子胶囊和口服液哪个管用,1.0
5331,感冒,转移因子胶囊和口服液哪个效果好,转移因子胶囊和口服液效果一样吗,1.0
5332,感冒,转移因子胶囊和口服液哪个效果好,转移因子胶囊是一种增强免疫力的药吗,0.0
5333,感冒,转移因子胶囊和口服液哪个效果好,转移因子胶囊和口服液可以一起吃吗,0.0
5334,感冒,转移因子胶囊和口服液哪个效果好,转移因子胶囊和口服液治什么病,0.0
5335,感冒,感冒最主要的传播途径是什么,感冒最主要是通过什么传播的?,1.0
5336,感冒,感冒最主要的传播途径是什么,感冒主要是怎么传播的？,1.0
5337,感冒,感冒最主要的传播途径是什么,感冒的传染期是什么时候？,0.0
5338,感冒,感冒最主要的传播途径是什么,感冒的症状有哪些？,0.0
5339,感冒,感冒最主要的传播途径是什么,感冒吃什么药最好？,0.0
5340,感冒,感冒一直流鼻涕怎么回事,感冒总流鼻涕是怎么回事呀？,1.0
5341,感冒,感冒一直流鼻涕怎么回事,经常感冒流鼻涕，是什么原因？,1.0
5342,感冒,感冒一直流鼻涕怎么回事,感冒流鼻涕，可以吃什么？,0.0
5343,感冒,感冒一直流鼻涕怎么回事,感冒流鼻涕这种情况能喝牛奶吗？,0.0
5344,感冒,感冒一直流鼻涕怎么回事,感冒流鼻涕可以喝冰水么？,0.0
5345,感冒,感冒一直流鼻涕怎么回事,感冒一直流鼻涕是因为什么,1.0
5346,感冒,感冒一直流鼻涕怎么回事,为什么感冒就一直流鼻涕,1.0
5347,感冒,感冒一直流鼻涕怎么回事,感冒一直流鼻涕应该注意什么,0.0
5348,感冒,感冒一直流鼻涕怎么回事,感冒一直流鼻涕可以服用什么药吗,0.0
5349,感冒,感冒一直流鼻涕怎么回事,感冒一直流鼻涕可以长期服用感冒药吗,0.0
5350,感冒,怀孕26周了，感冒可以喝生姜水吗？,怀孕感冒了能喝生姜水吗？,1.0
5351,感冒,怀孕26周了，感冒可以喝生姜水吗？,怀孕了，但是感冒不能吃药，能喝煮的姜水吗？,1.0
5352,感冒,怀孕26周了，感冒可以喝生姜水吗？,喝姜水，对胎儿有影响吗？,0.0
5353,感冒,怀孕26周了，感冒可以喝生姜水吗？,感冒喝红糖姜汤水和吃冰糖炖梨有用吗？,0.0
5354,感冒,怀孕26周了，感冒可以喝生姜水吗？,孕38周感冒发热37.5，可以用药吗？,0.0
5355,感冒,怀孕26周了，感冒可以喝生姜水吗？,怀孕26周了，感冒了生姜水可以喝吗,1.0
5356,感冒,女性有点感冒能过性生活吗,感冒了性生活有影响吗？,1.0
5357,感冒,女性有点感冒能过性生活吗,感冒期间能过性生活吗？,1.0
5358,感冒,女性有点感冒能过性生活吗,感觉有点感冒，多久才能吃药呢？,0.0
5359,感冒,女性有点感冒能过性生活吗,性生活过发现腿软有点感冒怎么回事？,0.0
5360,感冒,女性有点感冒能过性生活吗,感冒后可以跑步吗？,0.0
5361,感冒,女性有点感冒能过性生活吗,女性有点感冒过性生活可以吗,1.0
5362,感冒,女性有点感冒能过性生活吗,感冒的女性可以过性生活吗,1.0
5363,感冒,女性有点感冒能过性生活吗,女性有点感冒能洗澡吗,0.0
5364,感冒,女性有点感冒能过性生活吗,女性有点感冒有必要吃感冒药吗,0.0
5365,感冒,女性有点感冒能过性生活吗,女性有点感冒吃什么效果好,0.0
5366,感冒,怀孕期间感冒了可以打点滴吗,在怀孕期间感冒了能输液吗？,1.0
5367,感冒,怀孕期间感冒了可以打点滴吗,孕妇感冒严重能输液吗?,1.0
5368,感冒,怀孕期间感冒了可以打点滴吗,怀孕期间感冒，打点滴和吃药对胎儿有影响吗？,0.0
5369,感冒,怀孕期间感冒了可以打点滴吗,感冒输液后多久可以怀孕？,0.0
5370,感冒,怀孕期间感冒了可以打点滴吗,怀孕期间感冒可以吃什么药？,0.0
5371,感冒,怀孕期间感冒了可以打点滴吗,怀孕期间感冒了打点滴可以吗,1.0
5372,感冒,怀孕期间感冒了可以打点滴吗,怀孕期间感冒了能打点滴吗,1.0
5373,感冒,怀孕期间感冒了可以打点滴吗,怀孕期间感冒了能过性生活吗,0.0
5374,感冒,怀孕期间感冒了可以打点滴吗,怀孕期间感冒对宝宝有什么影响吗,0.0
5375,感冒,怀孕期间感冒了可以打点滴吗,怀孕期间感冒会引起发烧吗,0.0
5376,感冒,感冒不停打喷嚏应该怎么办,感冒打喷嚏该怎么办呢？,1.0
5377,感冒,感冒不停打喷嚏应该怎么办,一直不停的打喷嚏，感冒了怎么办呢？,1.0
5378,感冒,感冒不停打喷嚏应该怎么办,打了两天的喷嚏，这是怎么回事，感冒会一直打喷嚏吗？,0.0
5379,感冒,感冒不停打喷嚏应该怎么办,感冒淌鼻涕吃什么药好？,0.0
5380,感冒,感冒不停打喷嚏应该怎么办,感冒不停打喷嚏需要怎么治疗？,0.0
5381,感冒,感冒不停打喷嚏应该怎么办,感冒不停打喷嚏怎么办才好,1.0
5382,感冒,感冒不停打喷嚏应该怎么办,感冒不停打喷嚏应该怎么样,1.0
5383,感冒,感冒不停打喷嚏应该怎么办,感冒不停打喷嚏会不会是病毒性感冒,0.0
5384,感冒,感冒不停打喷嚏应该怎么办,感冒不停打喷嚏可以吃维c银翘片吗,0.0
5385,感冒,感冒不停打喷嚏应该怎么办,感冒不停打喷嚏属于什么感冒,0.0
5386,感冒,感冒流鼻涕咳嗽有痰怎么治疗,感冒流鼻涕伴有咳嗽，咳嗽有痰，该怎么治疗？,1.0
5387,感冒,感冒流鼻涕咳嗽有痰怎么治疗,感冒流鼻涕咳嗽有痰该怎么办？,1.0
5388,感冒,感冒流鼻涕咳嗽有痰怎么治疗,小孩感冒流鼻涕咳嗽喉咙有痰吃什么药好？,0.0
5389,感冒,感冒流鼻涕咳嗽有痰怎么治疗,感冒流鼻涕柴桂和氨溴索可以喝吗？,0.0
5390,感冒,感冒流鼻涕咳嗽有痰怎么治疗,咳嗽，流鼻涕，喉咙有痰，吃了药不见好转怎么回事？,0.0
5391,感冒,感冒流鼻涕咳嗽有痰怎么治疗,感冒流鼻涕咳嗽有痰该怎么办,1.0
5392,感冒,感冒流鼻涕咳嗽有痰怎么治疗,怎么治疗感冒流鼻涕咳嗽有痰,1.0
5393,感冒,感冒流鼻涕咳嗽有痰怎么治疗,感冒流鼻涕咳嗽有痰可以洗澡吗,0.0
5394,感冒,感冒流鼻涕咳嗽有痰怎么治疗,感冒流鼻涕咳嗽有痰可以吃水果吗,0.0
5395,感冒,感冒流鼻涕咳嗽有痰怎么治疗,感冒流鼻涕咳嗽有痰不吃药能好吗,0.0
5396,感冒,怀孕期间感冒一直不好怎么办,刚怀孕，感冒了怎么办？,1.0
5397,感冒,怀孕期间感冒一直不好怎么办,怀孕了，经常感冒怎么办？,1.0
5398,感冒,怀孕期间感冒一直不好怎么办,怀孕期间感冒能吃什么药？,0.0
5399,感冒,怀孕期间感冒一直不好怎么办,怀孕了怎么样治感冒？,0.0
5400,感冒,怀孕期间感冒一直不好怎么办,怀孕初期吃感冒药或其他多药会怎么样呢？,0.0
5401,感冒,怀孕期间感冒一直不好怎么办,怀孕期间感冒一直不好该咋办,1.0
5402,感冒,怀孕期间感冒一直不好怎么办,怀孕期间感冒一直不好有什么办法吗,1.0
5403,感冒,怀孕期间感冒一直不好怎么办,怀孕期间感冒一直不好可以打点滴吗,0.0
5404,感冒,怀孕期间感冒一直不好怎么办,怀孕期间感冒一直不好会不会引起发烧,0.0
5405,感冒,怀孕期间感冒一直不好怎么办,怀孕期间感冒一直不好对宝宝有影响吗,0.0
5406,感冒,孕妇感冒了，该怎么办啊？,孕妇感冒了怎么处理？,1.0
5407,感冒,孕妇感冒了，该怎么办啊？,孕妇感冒了该怎么治疗？,1.0
5408,感冒,孕妇感冒了，该怎么办啊？,孕妇感冒了有什么药注意的？,0.0
5409,感冒,孕妇感冒了，该怎么办啊？,孕妇感冒了能吃什么感冒药吗？,0.0
5410,感冒,孕妇感冒了，该怎么办啊？,孕妇感冒了能喝盐水么？,0.0
5411,感冒,孕妇感冒了，该怎么办啊？,孕妇感冒了，怎么办才好啊,1.0
5412,感冒,孕妇感冒了，该怎么办啊？,孕妇感冒了，有什么办法吗,1.0
5413,感冒,孕妇感冒了，该怎么办啊？,孕妇感冒了流清鼻涕能吃药吗,0.0
5414,感冒,孕妇感冒了，该怎么办啊？,孕妇感冒了鼻塞有什么小妙招吗,0.0
5415,感冒,孕妇感冒了，该怎么办啊？,孕妇感冒了推拿效果好吗,0.0
5416,感冒,一直流鼻涕打喷嚏怎么办,老是流鼻涕打喷嚏怎么办？,1.0
5417,感冒,一直流鼻涕打喷嚏怎么办,总是有流鼻涕打喷嚏如何处理？,1.0
5418,感冒,一直流鼻涕打喷嚏怎么办,流鼻涕打喷嚏，如何食疗？,0.0
5419,感冒,一直流鼻涕打喷嚏怎么办,经常一冷就流鼻涕，打喷嚏，怎么回事？,0.0
5420,感冒,一直流鼻涕打喷嚏怎么办,流鼻涕打喷嚏，可以吃点什么呢？,0.0
5421,感冒,一直流鼻涕打喷嚏怎么办,一直流鼻涕打喷嚏该咋办,1.0
5422,感冒,一直流鼻涕打喷嚏怎么办,一直流鼻涕打喷嚏有什么办法吗,1.0
5423,感冒,一直流鼻涕打喷嚏怎么办,一直流鼻涕打喷嚏是感冒了吗,0.0
5424,感冒,一直流鼻涕打喷嚏怎么办,一直流鼻涕打喷嚏用吃药吗,0.0
5425,感冒,一直流鼻涕打喷嚏怎么办,一直流鼻涕打喷嚏洗澡有什么影响吗,0.0
5426,感冒,心脏偶尔快速跳动是怎么回事？,心脏偶尔快速跳动是什么情况？,1.0
5427,感冒,心脏偶尔快速跳动是怎么回事？,心脏偶尔快速跳动是怎么了？,1.0
5428,感冒,心脏偶尔快速跳动是怎么回事？,心脏有时候会不规律的跳动是心脏病吗？,0.0
5429,感冒,心脏偶尔快速跳动是怎么回事？,心脏偶尔跳的快是什么原因造成的？,0.0
5430,感冒,心脏偶尔快速跳动是怎么回事？,心脏偶尔跳的快该怎么缓解？,0.0
5431,感冒,孕妇感冒可以喝香菇炖鸡汤吗？,孕妇感冒能喝香菇炖鸡汤吗？,1.0
5432,感冒,孕妇感冒可以喝香菇炖鸡汤吗？,孕妇感冒喝香菇炖鸡汤行吗？,1.0
5433,感冒,孕妇感冒可以喝香菇炖鸡汤吗？,孕妇感冒可以喝牛奶吗？,0.0
5434,感冒,孕妇感冒可以喝香菇炖鸡汤吗？,孕妇感冒了可以喝姜水吗？,0.0
5435,感冒,孕妇感冒可以喝香菇炖鸡汤吗？,孕妇感冒要吃什么？,0.0
5436,感冒,怀孕感冒吃了感冒清怎么办,怀孕感冒了吃了感冒清胶囊有影响吗？,1.0
5437,感冒,怀孕感冒吃了感冒清怎么办,怀孕感冒吃了感冒清会怎么样？,1.0
5438,感冒,怀孕感冒吃了感冒清怎么办,感冒吃了炎可宁怀孕能要吗？,0.0
5439,感冒,怀孕感冒吃了感冒清怎么办,怀孕6个月了感冒了，可以吃生姜感冒片吗？,0.0
5440,感冒,怀孕感冒吃了感冒清怎么办,怀孕感冒慢严舒柠可以吃吗？,0.0
5441,感冒,怀孕感冒吃了感冒清怎么办,怀孕感冒吃了感冒清该怎么办才好,1.0
5442,感冒,怀孕感冒吃了感冒清怎么办,怀孕感冒吃了感冒清有什么影响吗,1.0
5443,感冒,怀孕感冒吃了感冒清怎么办,怀孕感冒吃了感冒清能好吗,0.0
5444,感冒,怀孕感冒吃了感冒清怎么办,怀孕感冒吃了感冒清对宝宝没有影响吧,0.0
5445,感冒,怀孕感冒吃了感冒清怎么办,怀孕感冒是不是抵抗力变差了,0.0
5446,感冒,哺乳期感冒流鼻涕打喷嚏怎么办,哺乳期打喷嚏，流鼻涕感冒症状怎么办？,1.0
5447,感冒,哺乳期感冒流鼻涕打喷嚏怎么办,感冒打喷嚏流鼻涕，还在哺乳期，怎么办？,1.0
5448,感冒,哺乳期感冒流鼻涕打喷嚏怎么办,哺乳期，感冒流鼻涕打喷嚏能吃什么药？,0.0
5449,感冒,哺乳期感冒流鼻涕打喷嚏怎么办,哺乳期感冒有点鼻塞和咳嗽，有什么药是可以安全服用？,0.0
5450,感冒,哺乳期感冒流鼻涕打喷嚏怎么办,感冒流鼻涕，可以吃什么？,0.0
5451,感冒,哺乳期感冒流鼻涕打喷嚏怎么办,哺乳期感冒流鼻涕打喷嚏如何是好,1.0
5452,感冒,哺乳期感冒流鼻涕打喷嚏怎么办,哺乳期感冒流鼻涕打喷嚏有什么办法,1.0
5453,感冒,哺乳期感冒流鼻涕打喷嚏怎么办,哺乳期感冒流鼻涕打喷嚏能吃什么药,0.0
5454,感冒,哺乳期感冒流鼻涕打喷嚏怎么办,哺乳期感冒流鼻涕可以喂奶吗,0.0
5455,感冒,哺乳期感冒流鼻涕打喷嚏怎么办,哺乳期感冒流鼻涕是抵抗力差吗,0.0
5456,感冒,鼻痛鼻涕有血丝是鼻癌吗,鼻子有血丝出来是鼻咽癌吗？,1.0
5457,感冒,鼻痛鼻涕有血丝是鼻癌吗,"回吸鼻涕有血丝,是鼻咽癌吗？",1.0
5458,感冒,鼻痛鼻涕有血丝是鼻癌吗,鼻咽癌早期鼻涕带血丝还会有其他症状配合吗？,0.0
5459,感冒,鼻痛鼻涕有血丝是鼻癌吗,有鼻炎鼻涕有血丝怎么办？,0.0
5460,感冒,鼻痛鼻涕有血丝是鼻癌吗,鼻咽癌的早期症状有哪些？,0.0
5461,感冒,鼻痛鼻涕有血丝是鼻癌吗,鼻痛鼻涕有血丝是不是鼻癌,1.0
5462,感冒,鼻痛鼻涕有血丝是鼻癌吗,鼻痛鼻涕有血丝跟鼻癌有什么关系吗,1.0
5463,感冒,鼻痛鼻涕有血丝是鼻癌吗,鼻痛鼻涕有血丝是不是上火引起的,0.0
5464,感冒,鼻痛鼻涕有血丝是鼻癌吗,鼻痛鼻涕有血丝用吃药吗,0.0
5465,感冒,鼻痛鼻涕有血丝是鼻癌吗,鼻痛鼻涕有血丝用去耳鼻喉检查吗,0.0
5466,感冒,孕妇感冒了，对胎儿有影响吗？,孕妇感冒会对胎儿产生影响吗？,1.0
5467,感冒,孕妇感冒了，对胎儿有影响吗？,孕妇感冒胎儿会有所影响吗？,1.0
5468,感冒,孕妇感冒了，对胎儿有影响吗？,孕妇感冒了可以吃什么药呢？,0.0
